   1100.00  0.1000E+01  0.2257E-05  0.1000E+01  0.0000E+00
   1120.00  0.1000E+01  0.1293E-04  0.1000E+01  0.0000E+00
   1140.00  0.1000E+01  0.2999E-04  0.1000E+01  0.0000E+00
   1160.00  0.1000E+01  0.4381E-04  0.1000E+01  0.0000E+00
   1180.00  0.1000E+01  0.4003E-04  0.1000E+01  0.0000E+00
   1200.00  0.1000E+01  0.2915E-06  0.1000E+01  0.0000E+00
   1220.00  0.1000E+01 -0.1030E-03  0.1000E+01  0.0000E+00
   1240.00  0.1000E+01 -0.2695E-03  0.1000E+01  0.0000E+00
   1260.00  0.1000E+01 -0.5421E-03  0.1000E+01  0.0000E+00
   1280.00  0.1000E+01 -0.9313E-03  0.1000E+01 -0.1000E-02
   1300.00  0.1000E+01 -0.1451E-02  0.1000E+01 -0.1000E-02
   1320.00  0.1000E+01 -0.2115E-02  0.1000E+01 -0.1000E-02
   1340.00  0.1000E+01 -0.2929E-02  0.1000E+01 -0.2000E-02
   1360.00  0.1000E+01 -0.3897E-02  0.1000E+01 -0.2000E-02
   1380.00  0.9999E+00 -0.5015E-02  0.1000E+01 -0.3000E-02
   1400.00  0.9999E+00 -0.6276E-02  0.9990E+00 -0.3000E-02
   1420.00  0.9998E+00 -0.7666E-02  0.9990E+00 -0.4000E-02
   1440.00  0.9997E+00 -0.9009E-02  0.9990E+00 -0.4000E-02
   1460.00  0.9996E+00 -0.1056E-01  0.9980E+00 -0.4000E-02
   1480.00  0.9994E+00 -0.1217E-01  0.9980E+00 -0.5000E-02
   1500.00  0.9992E+00 -0.1380E-01  0.9970E+00 -0.5000E-02
   1520.00  0.9989E+00 -0.1527E-01  0.9960E+00 -0.5000E-02
   1540.00  0.9985E+00 -0.1661E-01  0.9950E+00 -0.5000E-02
   1560.00  0.9979E+00 -0.1811E-01  0.9940E+00 -0.5000E-02
   1580.00  0.9972E+00 -0.1957E-01  0.9920E+00 -0.4000E-02
   1600.00  0.9963E+00 -0.2085E-01  0.9890E+00 -0.3000E-02
   1620.00  0.9951E+00 -0.2186E-01  0.9860E+00 -0.2000E-02
   1640.00  0.9936E+00 -0.2253E-01  0.9820E+00  0.0000E+00
   1660.00  0.9914E+00 -0.2282E-01  0.9770E+00  0.2000E-02
   1680.00  0.9885E+00 -0.2278E-01  0.9710E+00  0.4000E-02
   1700.00  0.9847E+00 -0.2254E-01  0.9620E+00  0.6000E-02
   1720.00  0.9799E+00 -0.2234E-01  0.9520E+00  0.7000E-02
   1740.00  0.9742E+00 -0.2251E-01  0.9380E+00  0.7000E-02
   1760.00  0.9679E+00 -0.2339E-01  0.9230E+00  0.4000E-02
   1780.00  0.9612E+00 -0.2523E-01  0.9060E+00 -0.4000E-02
   1800.00  0.9544E+00 -0.2795E-01  0.8900E+00 -0.1600E-01
   1820.00  0.9476E+00 -0.3144E-01  0.8780E+00 -0.3300E-01
   1840.00  0.9406E+00 -0.3592E-01  0.8700E+00 -0.5200E-01
   1860.00  0.9337E+00 -0.4187E-01  0.8680E+00 -0.7200E-01
   1880.00  0.9279E+00 -0.4954E-01  0.8710E+00 -0.8900E-01
   1900.00  0.9241E+00 -0.5827E-01  0.8770E+00 -0.1020E+00
   1920.00  0.9227E+00 -0.6665E-01  0.8830E+00 -0.1120E+00
   1940.00  0.9230E+00 -0.7326E-01  0.8890E+00 -0.1180E+00
   1960.00  0.9239E+00 -0.7749E-01  0.8950E+00 -0.1220E+00
   1980.00  0.9242E+00 -0.7943E-01  0.8990E+00 -0.1240E+00
   2000.00  0.9235E+00 -0.7957E-01  0.9030E+00 -0.1240E+00
   2020.00  0.9214E+00 -0.7839E-01  0.9050E+00 -0.1230E+00
   2040.00  0.9177E+00 -0.7620E-01  0.9060E+00 -0.1220E+00
   
