   1100.00  0.1000E+01  0.3490E-03  0.1000E+01  0.0000E+00
   1120.00  0.1000E+01  0.1353E-02  0.1000E+01  0.0000E+00
   1140.00  0.1000E+01  0.2875E-02  0.1000E+01  0.1000E-02
   1160.00  0.1000E+01  0.4726E-02  0.1000E+01  0.1000E-02
   1180.00  0.1000E+01  0.6742E-02  0.1000E+01  0.2000E-02
   1200.00  0.9999E+00  0.8769E-02  0.1000E+01  0.2000E-02
   1220.00  0.9999E+00  0.1069E-01  0.1000E+01  0.2000E-02
   1240.00  0.9998E+00  0.1241E-01  0.1000E+01  0.3000E-02
   1260.00  0.9998E+00  0.1394E-01  0.1000E+01  0.3000E-02
   1280.00  0.9997E+00  0.1525E-01  0.1000E+01  0.3000E-02
   1300.00  0.9997E+00  0.1643E-01  0.1000E+01  0.3000E-02
   1320.00  0.9995E+00  0.1761E-01  0.9990E+00  0.3000E-02
   1340.00  0.9990E+00  0.1901E-01  0.9990E+00  0.3000E-02
   1360.00  0.9978E+00  0.2071E-01  0.9980E+00  0.3000E-02
   1380.00  0.9950E+00  0.2232E-01  0.9970E+00  0.3000E-02
   1400.00  0.9915E+00  0.2229E-01  0.9950E+00  0.4000E-02
   1420.00  0.9874E+00  0.2200E-01  0.9920E+00  0.5000E-02
   1440.00  0.9857E+00  0.1073E-01  0.9890E+00  0.6000E-02
   1460.00  0.9820E+00  0.8855E-02  0.9840E+00  0.8000E-02
   1480.00  0.9781E+00  0.6651E-02  0.9780E+00  0.1000E-01
   1500.00  0.9740E+00  0.4510E-02  0.9700E+00  0.1200E-01
   1520.00  0.9687E+00  0.5191E-02  0.9590E+00  0.1400E-01
   1540.00  0.9628E+00  0.9003E-02  0.9450E+00  0.1600E-01
   1560.00  0.9563E+00  0.8604E-02  0.9280E+00  0.1500E-01
   1580.00  0.9499E+00  0.7357E-02  0.9080E+00  0.1100E-01
   1600.00  0.9447E+00  0.5433E-02  0.8860E+00  0.1000E-02
   1620.00  0.9399E+00  0.2251E-02  0.8650E+00 -0.1400E-01
   1640.00  0.9345E+00 -0.1591E-02  0.8480E+00 -0.3500E-01
   1660.00  0.9278E+00 -0.5572E-02  0.8360E+00 -0.6000E-01
   1680.00  0.9199E+00 -0.8803E-02  0.8310E+00 -0.8400E-01
   1700.00  0.9110E+00 -0.1088E-01  0.8310E+00 -0.1060E+00
   1720.00  0.9021E+00 -0.1141E-01  0.8350E+00 -0.1240E+00
   1740.00  0.8943E+00 -0.1079E-01  0.8390E+00 -0.1380E+00
   1760.00  0.8883E+00 -0.1020E-01  0.8440E+00 -0.1490E+00
   1780.00  0.8836E+00 -0.1075E-01  0.8480E+00 -0.1570E+00
   1800.00  0.8795E+00 -0.1248E-01  0.8510E+00 -0.1630E+00
   1820.00  0.8761E+00 -0.1517E-01  0.8530E+00 -0.1670E+00
   1840.00  0.8729E+00 -0.1899E-01  0.8540E+00 -0.1710E+00
   1860.00  0.8695E+00 -0.2371E-01  0.8530E+00 -0.1730E+00
   1880.00  0.8653E+00 -0.2954E-01  0.8520E+00 -0.1750E+00
   1900.00  0.8599E+00 -0.3626E-01  0.8490E+00 -0.1770E+00
   1920.00  0.8529E+00 -0.4343E-01  0.8460E+00 -0.1790E+00
   1940.00  0.8443E+00 -0.5066E-01  0.8430E+00 -0.1800E+00
   1960.00  0.8346E+00 -0.5751E-01  0.8390E+00 -0.1810E+00
   1980.00  0.8242E+00 -0.6349E-01  0.8340E+00 -0.1820E+00
   2000.00  0.8135E+00 -0.6822E-01  0.8290E+00 -0.1830E+00
   2020.00  0.8022E+00 -0.7150E-01  0.8240E+00 -0.1840E+00
   2040.00  0.7901E+00 -0.7307E-01  0.8180E+00 -0.1850E+00
   
