  0.5000  1.2875  0.5000  6.0539  1.4247 -0.2212 -3.2381
  0.5000  1.2875  0.7000  6.9861  2.0087 -0.1574 -2.8154
  0.5000  1.2875  0.9000  8.2117  3.2530 -0.0110 -1.3680
  0.5000  1.3125 -0.9000  0.7530  0.1453 -0.0183 -0.1911
  0.5000  1.3125 -0.7000  1.0345  0.2898 -0.0344 -0.5295
  0.5000  1.3125 -0.5000  1.4017  0.4585 -0.0639 -0.8915
  0.5000  1.3125 -0.3000  1.8994  0.6104 -0.1087 -1.3234
  0.5000  1.3125 -0.1000  2.5443  0.7561 -0.1595 -1.8156
  0.5000  1.3125  0.1000  3.3224  0.9138 -0.2016 -2.3263
  0.5000  1.3125  0.3000  4.1967  1.1058 -0.2197 -2.7809
  0.5000  1.3125  0.5000  5.1370  1.4088 -0.1957 -3.0307
  0.5000  1.3125  0.7000  6.1787  2.0414 -0.1025 -2.7699
  0.5000  1.3125  0.9000  7.5288  3.4446  0.0639 -1.4042
  0.5000  1.3375 -0.9000  0.4679  0.1877 -0.0665 -0.1309
  0.5000  1.3375 -0.7000  0.6401  0.3168 -0.1069 -0.3673
  0.5000  1.3375 -0.5000  0.9189  0.4657 -0.1393 -0.6568
  0.5000  1.3375 -0.3000  1.3608  0.5952 -0.1784 -1.0542
  0.5000  1.3375 -0.1000  1.9832  0.7233 -0.2183 -1.5519
  0.5000  1.3375  0.1000  2.7646  0.8697 -0.2445 -2.1061
  0.5000  1.3375  0.3000  3.6539  1.0516 -0.2426 -2.6369
  0.5000  1.3375  0.5000  4.5999  1.3468 -0.1962 -2.9838
  0.5000  1.3375  0.7000  5.6128  1.9963 -0.0765 -2.8113
  0.5000  1.3375  0.9000  6.8814  3.4783  0.1217 -1.4612
  0.5000  1.3625 -0.9000  0.3652  0.2374 -0.1000 -0.1018
  0.5000  1.3625 -0.7000  0.4819  0.3373 -0.1595 -0.2881
  0.5000  1.3625 -0.5000  0.7126  0.4561 -0.1939 -0.5418
  0.5000  1.3625 -0.3000  1.1270  0.5576 -0.2275 -0.9270
  0.5000  1.3625 -0.1000  1.7412  0.6644 -0.2567 -1.4397
  0.5000  1.3625  0.1000  2.5249  0.7939 -0.2664 -2.0343
  0.5000  1.3625  0.3000  3.4116  0.9566 -0.2424 -2.6248
  0.5000  1.3625  0.5000  4.3265  1.2284 -0.1692 -3.0365
  0.5000  1.3625  0.7000  5.2442  1.8576 -0.0140 -2.9069
  0.5000  1.3625  0.9000  6.3141  3.2998  0.2243 -1.5286
  0.5000  1.3875 -0.9000  0.3688  0.2655 -0.1198 -0.0994
  0.5000  1.3875 -0.7000  0.4730  0.3319 -0.1927 -0.2746
  0.5000  1.3875 -0.5000  0.6868  0.4183 -0.2279 -0.5185
  0.5000  1.3875 -0.3000  1.0982  0.4937 -0.2556 -0.9088
  0.5000  1.3875 -0.1000  1.7224  0.5826 -0.2732 -1.4468
  0.5000  1.3875  0.1000  2.5187  0.6981 -0.2646 -2.0850
  0.5000  1.3875  0.3000  3.4041  0.8437 -0.2160 -2.7290
  0.5000  1.3875  0.5000  4.2780  1.0943 -0.1114 -3.1860
  0.5000  1.3875  0.7000  5.0725  1.6911  0.0896 -3.0646
  0.5000  1.3875  0.9000  5.8796  2.9966  0.3808 -1.6146
  0.5000  1.4125 -0.9000  0.4361  0.2643 -0.1308 -0.1329
  0.5000  1.4125 -0.7000  0.5856  0.3085 -0.2163 -0.3466
  0.5000  1.4125 -0.5000  0.8224  0.3694 -0.2534 -0.6132
  0.5000  1.4125 -0.3000  1.2615  0.4248 -0.2774 -1.0315
  0.5000  1.4125 -0.1000  1.9184  0.5034 -0.2858 -1.6095
  0.5000  1.4125  0.1000  2.7412  0.6132 -0.2606 -2.2972
  0.5000  1.4125  0.3000  3.6292  0.7514 -0.1882 -2.9892
  0.5000  1.4125  0.5000  4.4537  0.9963 -0.0520 -3.4709
  0.5000  1.4125  0.7000  5.0974  1.5785  0.1992 -3.3165
  0.5000  1.4125  0.9000  5.5787  2.7135  0.5569 -1.7343
  0.5000  1.4375 -0.9000  0.5572  0.2765 -0.1472 -0.2193
  0.5000  1.4375 -0.7000  0.8432  0.3089 -0.2519 -0.5482
  0.5000  1.4375 -0.5000  1.1645  0.3461 -0.2921 -0.8884
  0.5000  1.4375 -0.3000  1.6727  0.3778 -0.3130 -1.3674
  0.5000  1.4375 -0.1000  2.3878  0.4453 -0.3127 -2.0034
  0.5000  1.4375  0.1000  3.2479  0.5535 -0.2703 -2.7449
  0.5000  1.4375  0.3000  4.1334  0.6941 -0.1729 -3.4735
  0.5000  1.4375  0.5000  4.8853  0.9539 -0.0050 -3.9465
  0.5000  1.4375  0.7000  5.3304  1.5581  0.2974 -3.6980
  0.5000  1.4375  0.9000  5.4023  2.5370  0.7336 -1.8982
  0.5000  1.4625 -0.9000  0.7662  0.4025 -0.1953 -0.3730
  0.5000  1.4625 -0.7000  1.3287  0.4013 -0.3337 -0.9403
  0.5000  1.4625 -0.5000  1.8304  0.3881 -0.3730 -1.4400
  0.5000  1.4625 -0.3000  2.4572  0.3675 -0.3806 -2.0225
  0.5000  1.4625 -0.1000  3.2386  0.4015 -0.3602 -2.7218
  0.5000  1.4625  0.1000  4.1114  0.4971 -0.2890 -3.4928
  0.5000  1.4625  0.3000  4.9496  0.6426 -0.1554 -4.2127
  0.5000  1.4625  0.5000  5.5759  0.9386  0.0527 -4.6181
  0.5000  1.4625  0.7000  5.7724  1.6161  0.4106 -4.2073
  0.5000  1.4625  0.9000  5.3985  2.5205  0.9285 -2.1102
  0.5000  1.4875 -0.9000  1.0359  0.8348 -0.2892 -0.5057
  0.5000  1.4875 -0.7000  1.9398  0.6840 -0.4608 -1.3778
  0.5000  1.4875 -0.5000  2.6491  0.5301 -0.4783 -2.0750
  0.5000  1.4875 -0.3000  3.3311  0.3822 -0.4483 -2.7202
  0.5000  1.4875 -0.1000  4.0382  0.3145 -0.3893 -3.3787
  0.5000  1.4875  0.1000  4.7500  0.3496 -0.2807 -4.0437
  0.5000  1.4875  0.3000  5.3876  0.4850 -0.1131 -4.6286
  0.5000  1.4875  0.5000  5.8122  0.8316  0.1194 -4.9059
  0.5000  1.4875  0.7000  5.8297  1.6514  0.4960 -4.3998
  0.5000  1.4875  0.9000  5.3364  2.8031  1.0531 -2.2103
  0.5000  1.5125 -0.9000  1.2053  1.4490 -0.3598 -0.3479
  0.5000  1.5125 -0.7000  2.0799  1.0151 -0.5240 -1.2427
  0.5000  1.5125 -0.5000  2.7393  0.6701 -0.5023 -1.9461
  0.5000  1.5125 -0.3000  3.2182  0.3920 -0.4323 -2.4522
  0.5000  1.5125 -0.1000  3.5894  0.2129 -0.3500 -2.8700
  0.5000  1.5125  0.1000  3.9256  0.1747 -0.2384 -3.2655
  0.5000  1.5125  0.3000  4.2630  0.2943 -0.0864 -3.6402
  0.5000  1.5125  0.5000  4.5774  0.6722  0.1036 -3.8862
  0.5000  1.5125  0.7000  4.7967  1.6487  0.3989 -3.6484
  0.5000  1.5125  0.9000  5.0227  3.5722  0.9036 -1.9906
  0.5000  1.5375 -0.9000  1.3354  1.6742 -0.3788 -0.0245
  0.5000  1.5375 -0.7000  1.8601  1.0630 -0.5245 -0.6659
  0.5000  1.5375 -0.5000  2.2832  0.6453 -0.4825 -1.2118
  0.5000  1.5375 -0.3000  2.5085  0.3551 -0.3999 -1.5345
  0.5000  1.5375 -0.1000  2.6052  0.1609 -0.3214 -1.7668
  0.5000  1.5375  0.1000  2.7022  0.1093 -0.2290 -2.0179
  0.5000  1.5375  0.3000  2.9096  0.2249 -0.1088 -2.3411
  0.5000  1.5375  0.5000  3.2703  0.5837  0.0252 -2.7078
  0.5000  1.5375  0.7000  3.7708  1.5983  0.2182 -2.8439
  0.5000  1.5375  0.9000  4.6195  4.1319  0.6550 -1.7603
  0.5000  1.5625 -0.9000  1.3747  1.5884 -0.3571  0.1987
  0.5000  1.5625 -0.7000  1.6140  0.9408 -0.4746 -0.2103
  0.5000  1.5625 -0.5000  1.8458  0.5454 -0.4275 -0.6072
  0.5000  1.5625 -0.3000  1.9217  0.3057 -0.3588 -0.8214
  0.5000  1.5625 -0.1000  1.9095  0.1493 -0.3085 -0.9984
  0.5000  1.5625  0.1000  1.9536  0.1192 -0.2503 -1.2537
  0.5000  1.5625  0.3000  2.1782  0.2350 -0.1679 -1.6411
  0.5000  1.5625  0.5000  2.6184  0.5537 -0.0926 -2.1377
  0.5000  1.5625  0.7000  3.2065  1.5285  0.0006 -2.4790
  0.5000  1.5625  0.9000  4.0622  4.2474  0.3935 -1.6529
  0.5000  1.5875 -0.9000  1.4818  1.3957 -0.3004  0.3359
  0.5000  1.5875 -0.7000  1.5385  0.7909 -0.3919  0.0682
  0.5000  1.5875 -0.5000  1.6551  0.4528 -0.3518 -0.2515
  0.5000  1.5875 -0.3000  1.6659  0.2665 -0.3071 -0.4376
  0.5000  1.5875 -0.1000  1.6413  0.1419 -0.2895 -0.6435
  0.5000  1.5875  0.1000  1.7243  0.1227 -0.2629 -0.9770
  0.5000  1.5875  0.3000  2.0260  0.2238 -0.2086 -1.4691
  0.5000  1.5875  0.5000  2.5391  0.4887 -0.1750 -2.0649
  0.5000  1.5875  0.7000  3.0913  1.3863 -0.1590 -2.4666
  0.5000  1.5875  0.9000  3.6219  4.0401  0.2021 -1.6530
  0.5000  1.6125 -0.9000  1.6844  1.2170 -0.2512  0.4322
  0.5000  1.6125 -0.7000  1.6176  0.6858 -0.3186  0.2669
  0.5000  1.6125 -0.5000  1.6591  0.4076 -0.2907 -0.0128
  0.5000  1.6125 -0.3000  1.6423  0.2625 -0.2717 -0.2202
  0.5000  1.6125 -0.1000  1.6447  0.1538 -0.2799 -0.5055
  0.5000  1.6125  0.1000  1.7993  0.1294 -0.2720 -0.9542
  0.5000  1.6125  0.3000  2.1877  0.2035 -0.2316 -1.5584
  0.5000  1.6125  0.5000  2.7428  0.4123 -0.2295 -2.2113
  0.5000  1.6125  0.7000  3.1674  1.2307 -0.2973 -2.5728
  0.5000  1.6125  0.9000  3.1782  3.7630 -0.0086 -1.6594
  0.5000  1.6375 -0.9000  1.9093  1.0071 -0.2356  0.4885
  0.5000  1.6375 -0.7000  1.7440  0.5941 -0.2717  0.4580
  0.5000  1.6375 -0.5000  1.7157  0.3881 -0.2596  0.2361
  0.5000  1.6375 -0.3000  1.6843  0.2849 -0.2687 -0.0188
  0.5000  1.6375 -0.1000  1.7303  0.1875 -0.2901 -0.4226
  0.5000  1.6375  0.1000  1.9620  0.1430 -0.2806 -1.0046
  0.5000  1.6375  0.3000  2.4114  0.1732 -0.2389 -1.6962
  0.5000  1.6375  0.5000  2.9448  0.3167 -0.2639 -2.3346
  0.5000  1.6375  0.7000  3.1654  1.0444 -0.4395 -2.5693
  0.5000  1.6375  0.9000  2.6032  3.4940 -0.3098 -1.5616
  0.5000  1.6625 -0.9000  1.9850  0.7290 -0.2377  0.4525
  0.5000  1.6625 -0.7000  1.7325  0.5006 -0.2181  0.6332
  0.5000  1.6625 -0.5000  1.6166  0.3870 -0.2156  0.5398
  0.5000  1.6625 -0.3000  1.5735  0.3314 -0.2530  0.2445
  0.5000  1.6625 -0.1000  1.6599  0.2433 -0.2736 -0.2759
  0.5000  1.6625  0.1000  1.9307  0.1575 -0.2449 -0.9463
  0.5000  1.6625  0.3000  2.3528  0.1200 -0.1948 -1.6261
  0.5000  1.6625  0.5000  2.7568  0.1844 -0.2370 -2.1324
  0.5000  1.6625  0.7000  2.7775  0.7872 -0.5034 -2.1996
  0.5000  1.6625  0.9000  1.9792  3.2295 -0.5930 -1.2717
  0.5000  1.6875 -0.9000  1.7652  0.5387 -0.2518  0.2914
  0.5000  1.6875 -0.7000  1.4901  0.4322 -0.1673  0.6552
  0.5000  1.6875 -0.5000  1.3056  0.3708 -0.1620  0.7281
  0.5000  1.6875 -0.3000  1.2530  0.3516 -0.2188  0.4553
  0.5000  1.6875 -0.1000  1.3451  0.2888 -0.2325 -0.0781
  0.5000  1.6875  0.1000  1.5764  0.1866 -0.1856 -0.6976
  0.5000  1.6875  0.3000  1.8672  0.1085 -0.1326 -1.2242
  0.5000  1.6875  0.5000  2.0746  0.1267 -0.1788 -1.5165
  0.5000  1.6875  0.7000  2.0057  0.6352 -0.4721 -1.4759
  0.5000  1.6875  0.9000  1.4819  3.1219 -0.7064 -0.8599
  0.5000  1.7125 -0.9000  1.3888  0.4760 -0.2508  0.1034
  0.5000  1.7125 -0.7000  1.1825  0.3666 -0.1319  0.5011
  0.5000  1.7125 -0.5000  0.9995  0.3050 -0.1242  0.6797
  0.5000  1.7125 -0.3000  0.9462  0.3020 -0.1877  0.4830
  0.5000  1.7125 -0.1000  1.0124  0.2704 -0.1965  0.0429
  0.5000  1.7125  0.1000  1.1669  0.1873 -0.1423 -0.4308
  0.5000  1.7125  0.3000  1.3224  0.1135 -0.0916 -0.7651
  0.5000  1.7125  0.5000  1.3841  0.1272 -0.1409 -0.8763
  0.5000  1.7125  0.7000  1.2987  0.5958 -0.4350 -0.8039
  0.5000  1.7125  0.9000  1.0786  3.0226 -0.6974 -0.5174
  0.5000  1.7375 -0.9000  1.0441  0.4958 -0.2302 -0.0268
  0.5000  1.7375 -0.7000  0.9197  0.3311 -0.1063  0.3149
  0.5000  1.7375 -0.5000  0.7708  0.2525 -0.1005  0.5286
  0.5000  1.7375 -0.3000  0.7203  0.2515 -0.1606  0.4073
  0.5000  1.7375 -0.1000  0.7559  0.2352 -0.1629  0.0800
  0.5000  1.7375  0.1000  0.8474  0.1702 -0.1058 -0.2528
  0.5000  1.7375  0.3000  0.9202  0.1108 -0.0585 -0.4419
  0.5000  1.7375  0.5000  0.9155  0.1318 -0.1146 -0.4453
  0.5000  1.7375  0.7000  0.8418  0.5876 -0.4148 -0.3782
  0.5000  1.7375  0.9000  0.7777  2.9013 -0.6577 -0.3127
  0.5000  1.7625 -0.9000  0.7968  0.5430 -0.2072 -0.0979
  0.5000  1.7625 -0.7000  0.7259  0.3205 -0.0916  0.1764
  0.5000  1.7625 -0.5000  0.6063  0.2258 -0.0901  0.3922
  0.5000  1.7625 -0.3000  0.5550  0.2238 -0.1444  0.3253
  0.5000  1.7625 -0.1000  0.5652  0.2140 -0.1403  0.0864
  0.5000  1.7625  0.1000  0.6167  0.1596 -0.0816 -0.1468
  0.5000  1.7625  0.3000  0.6500  0.1109 -0.0368 -0.2478
  0.5000  1.7625  0.5000  0.6285  0.1381 -0.0985 -0.1993
  0.5000  1.7625  0.7000  0.5826  0.5895 -0.4028 -0.1510
  0.5000  1.7625  0.9000  0.6033  2.7991 -0.6101 -0.2130
  0.5000  1.7875 -0.9000  0.6344  0.5855 -0.1918 -0.1319
  0.5000  1.7875 -0.7000  0.5919  0.3151 -0.0877  0.0897
  0.5000  1.7875 -0.5000  0.4913  0.2095 -0.0911  0.2965
  0.5000  1.7875 -0.3000  0.4370  0.2083 -0.1407  0.2641
  0.5000  1.7875 -0.1000  0.4286  0.2031 -0.1315  0.0852
  0.5000  1.7875  0.1000  0.4561  0.1555 -0.0716 -0.0843
  0.5000  1.7875  0.3000  0.4718  0.1136 -0.0278 -0.1357
  0.5000  1.7875  0.5000  0.4536  0.1443 -0.0904 -0.0658
  0.5000  1.7875  0.7000  0.4403  0.5908 -0.3910 -0.0390
  0.5000  1.7875  0.9000  0.5219  2.7089 -0.5566 -0.1729
  0.5000  1.8125 -0.9000  0.5239  0.6182 -0.1831 -0.1435
  0.5000  1.8125 -0.7000  0.4964  0.3089 -0.0897  0.0405
  0.5000  1.8125 -0.5000  0.4107  0.1965 -0.0970  0.2336
  0.5000  1.8125 -0.3000  0.3549  0.1974 -0.1432  0.2213
  0.5000  1.8125 -0.1000  0.3337  0.1965 -0.1307  0.0824
  0.5000  1.8125  0.1000  0.3459  0.1537 -0.0702 -0.0460
  0.5000  1.8125  0.3000  0.3532  0.1167 -0.0264 -0.0692
  0.5000  1.8125  0.5000  0.3434  0.1492 -0.0865  0.0074
  0.5000  1.8125  0.7000  0.3602  0.5879 -0.3766  0.0120
  0.5000  1.8125  0.9000  0.4913  2.6171 -0.4946 -0.1659
  0.7000  1.1125 -0.9000  0.7517  0.0845 -0.0188 -0.1753
  0.7000  1.1125 -0.7000  1.0248  0.0649 -0.0713 -0.4424
  0.7000  1.1125 -0.5000  1.2131  0.0579 -0.1321 -0.6174
  0.7000  1.1125 -0.3000  1.3356  0.0680 -0.1930 -0.7165
  0.7000  1.1125 -0.1000  1.4038  0.0986 -0.2491 -0.7500
  0.7000  1.1125  0.1000  1.4259  0.1523 -0.2960 -0.7249
  0.7000  1.1125  0.3000  1.4087  0.2321 -0.3288 -0.6465
  0.7000  1.1125  0.5000  1.3583  0.3414 -0.3403 -0.5187
  0.7000  1.1125  0.7000  1.2808  0.4839 -0.3166 -0.3447
  0.7000  1.1125  0.9000  1.1814  0.6639 -0.2167 -0.1261
  0.7000  1.1375 -0.9000  1.4496  0.1638  0.0507 -0.4078
  0.7000  1.1375 -0.7000  2.0402  0.1202 -0.0097 -1.0177
  0.7000  1.1375 -0.5000  2.4108  0.0939 -0.1143 -1.4091
  0.7000  1.1375 -0.3000  2.6120  0.0980 -0.2320 -1.6255
  0.7000  1.1375 -0.1000  2.6720  0.1420 -0.3488 -1.6934
  0.7000  1.1375  0.1000  2.6081  0.2336 -0.4550 -1.6294
  0.7000  1.1375  0.3000  2.4338  0.3800 -0.5402 -1.4461
  0.7000  1.1375  0.5000  2.1628  0.5896 -0.5894 -1.1538
  0.7000  1.1375  0.7000  1.8082  0.8731 -0.5740 -0.7619
  0.7000  1.1375  0.9000  1.3792  1.2452 -0.4097 -0.2768
  0.7000  1.1625 -0.9000  2.6096  0.2479  0.1830 -0.7364
  0.7000  1.1625 -0.7000  3.6774  0.1782  0.1352 -1.8396
  0.7000  1.1625 -0.5000  4.3348  0.1264 -0.0176 -2.5494
  0.7000  1.1625 -0.3000  4.6676  0.1175 -0.2075 -2.9430
  0.7000  1.1625 -0.1000  4.7200  0.1684 -0.4071 -3.0659
  0.7000  1.1625  0.1000  4.5173  0.2921 -0.5984 -2.9470
  0.7000  1.1625  0.3000  4.0795  0.5009 -0.7638 -2.6089
  0.7000  1.1625  0.5000  3.4280  0.8103 -0.8781 -2.0729
  0.7000  1.1625  0.7000  2.5836  1.2416 -0.8930 -1.3601
  0.7000  1.1625  0.9000  1.5592  1.8241 -0.6635 -0.4898
  0.7000  1.1875 -0.9000  4.0880  0.3286  0.3689 -1.0924
  0.7000  1.1875 -0.7000  5.7272  0.2481  0.3636 -2.7507
  0.7000  1.1875 -0.5000  6.7750  0.1840  0.1736 -3.8403
  0.7000  1.1875 -0.3000  7.3375  0.1684 -0.0881 -4.4633
  0.7000  1.1875 -0.1000  7.4652  0.2229 -0.3774 -4.6784
  0.7000  1.1875  0.1000  7.1860  0.3639 -0.6656 -4.5222
  0.7000  1.1875  0.3000  6.5234  0.6082 -0.9257 -4.0233
  0.7000  1.1875  0.5000  5.5052  0.9782 -1.1219 -3.2107
  0.7000  1.1875  0.7000  4.1599  1.5081 -1.1855 -2.1146
  0.7000  1.1875  0.9000  2.5039  2.2468 -0.9094 -0.7635
  0.7000  1.2125 -0.9000  4.4691  0.3254  0.4494 -1.1134
  0.7000  1.2125 -0.7000  6.2145  0.2927  0.4983 -2.8350
  0.7000  1.2125 -0.5000  7.4216  0.2785  0.3321 -4.0088
  0.7000  1.2125 -0.3000  8.1735  0.2976  0.0755 -4.7268
  0.7000  1.2125 -0.1000  8.5066  0.3642 -0.2205 -5.0363
  0.7000  1.2125  0.1000  8.4403  0.4925 -0.5223 -4.9605
  0.7000  1.2125  0.3000  7.9933  0.7001 -0.7989 -4.5119
  0.7000  1.2125  0.5000  7.1917  1.0146 -1.0122 -3.6974
  0.7000  1.2125  0.7000  6.0672  1.4831 -1.0939 -2.5146
  0.7000  1.2125  0.9000  4.6488  2.1803 -0.8473 -0.9436
  0.7000  1.2375 -0.9000  3.1388  0.2210  0.3101 -0.7335
  0.7000  1.2375 -0.7000  4.3302  0.2693  0.3670 -1.8881
  0.7000  1.2375 -0.5000  5.2526  0.3401  0.2712 -2.7213
  0.7000  1.2375 -0.3000  5.9539  0.4185  0.1065 -3.2960
  0.7000  1.2375 -0.1000  6.4526  0.5056 -0.0892 -3.6336
  0.7000  1.2375  0.1000  6.7557  0.6110 -0.2888 -3.7307
  0.7000  1.2375  0.3000  6.8696  0.7523 -0.4674 -3.5676
  0.7000  1.2375  0.5000  6.8093  0.9620 -0.5958 -3.1043
  0.7000  1.2375  0.7000  6.6044  1.3015 -0.6292 -2.2658
  0.7000  1.2375  0.9000  6.3056  1.8748 -0.4622 -0.9217
  0.7000  1.2625 -0.9000  1.7320  0.1447  0.1463 -0.3970
  0.7000  1.2625 -0.7000  2.3778  0.2384  0.1770 -1.0230
  0.7000  1.2625 -0.5000  2.9540  0.3541  0.1249 -1.5109
  0.7000  1.2625 -0.3000  3.5006  0.4626  0.0326 -1.9122
  0.7000  1.2625 -0.1000  4.0315  0.5615 -0.0758 -2.2338
  0.7000  1.2625  0.1000  4.5467  0.6603 -0.1818 -2.4561
  0.7000  1.2625  0.3000  5.0420  0.7779 -0.2676 -2.5375
  0.7000  1.2625  0.5000  5.5208  0.9532 -0.3125 -2.4033
  0.7000  1.2625  0.7000  6.0088  1.2650 -0.2900 -1.9194
  0.7000  1.2625  0.9000  6.5745  1.8534 -0.1662 -0.8554
  0.7000  1.2875 -0.9000  0.9145  0.1279  0.0474 -0.2285
  0.7000  1.2875 -0.7000  1.2688  0.2375  0.0502 -0.5774
  0.7000  1.2875 -0.5000  1.6386  0.3643  0.0109 -0.8760
  0.7000  1.2875 -0.3000  2.0723  0.4778 -0.0501 -1.1788
  0.7000  1.2875 -0.1000  2.5870  0.5780 -0.1170 -1.4893
  0.7000  1.2875  0.1000  3.1788  0.6768 -0.1759 -1.7805
